"Description","URL"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_biota01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_biota01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_economy01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS"
"KT_BE","https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_economy01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS"
"KT_GL","https://wms.geo.gl.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities"
"KT_GL","https://wfs.geo.gl.ch/?service=WFS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/admineinteilung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/regionen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/basisinfo?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/basisplan?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/bienenseuchen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/erdwaermenutzung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/fruchtfolgeflaechen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/gebaeudeinformation?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/geologie?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/geologische_karten?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/hydrogeologische_karten?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/jagdkarte?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/kantonalesstrassennetz?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/kstn_strassenentwaesserung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/lw_bewirtschaftung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/langsamverkehr?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/verbauungen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/naturgefahrenkarte?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/nutzungsplanung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/nutzungsplanung_kommunal?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/nutzungsplanungsstand?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/oberflaechengewaesser?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/pflanzen_pilzschutzgebiete?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/risikokataster?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/strassenlaermkataster?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/strassenlaermsanierungen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/tektonische_karten?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/verkehrsmodell?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/walderschliessung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/bauzonen_graubuenden?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/belastetestandorte?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/gewaesserschutz?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/grundwasser?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/historischekarten?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/naturgefahren_erfassungsbereiche?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/naturschutz?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_bregaglia?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_davos?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_mesolcina?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_mittelbuenden?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_nordbuenden?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_oberengadin?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_praettigau?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_unterengadin?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/rrip_regioviamala?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/regionen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/schutzwald?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/seilbahnen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/amtlichevermessung_stand?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/amtlichevermessung?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/waldentwicklungsplan?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/wildruhezonen?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/wildschutzgebiete?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/richtplan?service=WMS&request=GetCapabilities"
"KT_GR","https://wms.geo.gr.ch/uebersichtsplan?service=WMS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/regionen?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/amtlichevermessung?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/erdwaermenutzung?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/gewaesserschutz?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/grundwasser?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/jagdkarte?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/belastetestandorte?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/lw_bewirtschaftung?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/langsamverkehr?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/naturschutz?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/naturgefahren_erfassungsbereiche?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/waldentwicklungsplan?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/wildruhezonen?service=WFS&request=GetCapabilities"
"KT_GR","https://wfs.geo.gr.ch/wildschutzgebiete?service=WFS&request=GetCapabilities"
"KT_JU","https://geo.jura.ch/mapserv_proxy?ogcserver=Main_PNG&SERVICE=WFS&VERSION=1.1.1&REQUEST=GetCapabilities"
"KT_JU","https://geo.jura.ch/tiles/1.0.0/WMTSCapabilities.xml"
"KT_JU","https://geo.jura.ch/mapserv_proxy?ogcserver=Main_PNG&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00002_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00002_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00135_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00135_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00155_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00155_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00046_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00046_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00047_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00047_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00015_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00015_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00014_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00014_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00072_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00072_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00055_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00055_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00066_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00066_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00073_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00073_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00031_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00031_WMTS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00028_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00028_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00057_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00017_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00017_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00095_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00095_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00058_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00058_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00129_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00129_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00104_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00104_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00105_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00105_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00097_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00097_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00089_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00089_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00008_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00032_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00032_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00033_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00061_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00022_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00036_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00042_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00042_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00053_WFS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00053_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00068_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00080_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00026_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00093_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00101_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00010_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00011_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00075_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00076_WMS/guest?REQUEST=GetCapabilities"
"KT_SG","https://services.geo.sg.ch/wss/service/SG00069_WMS/guest?REQUEST=GetCapabilities"
